"","X","user.id","user.name","user.profilePic","user.profileUrl","pageName","postId","viewsCount","time","link","text","likes","url","partyname"
"245",245,100044313345755,"ישראל ביתנו","https://scontent.fmgf14-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwFFoUTb&_nc_oc=AdlwAAvWckdLYEoyJ7GBF5a_vv_hfGIxFiN75wYKsU8iTCwqTr0KWEGpcduwZnkqqHA&_nc_zt=24&_nc_ht=scontent.fmgf14-1.fna&_nc_gid=4wK8NY1ZlB8jqecJ4XCn9g&oh=00_AfGP3M8MERfQy_ey4DuSwSZIOvsbeYkdCdCbTwvP0QCkVQ&oe=68104939","https://www.facebook.com/beytenu","beytenu",2645223502176939,NA,"2019-08-28T14:19:14.000Z","https://www.globes.co.il/news/article.aspx?did=1001298713","ב-17 בספטמבר יש לנו הזדמנות לעצור מדינת הלכה. בואו לא נפספס אותה, שימו ל' בקלפי!",45,"https://www.facebook.com/beytenu/posts/pfbid02nEmzuofiE4jSGTX2nLEBDdGzGqYDzvFwfJUVtxFZXKTm6AJ55uk2AtRsUChotJ2Rl","Israel is Our Home201909"
"246",246,100044118129877,"מפלגת כחול לבן","https://scontent.fhan5-10.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwFYgt3l&_nc_oc=AdlT_aHwlH72EEryrPeASVZWMKafg3iETxNeYSpp9CkhllgO03yytm-Xp-dKGp6FQNs&_nc_zt=24&_nc_ht=scontent.fhan5-10.fna&_nc_gid=ego0w2uhmkSCu_-QIhjLRA&oh=00_AfG-Nq9G2vScxVxb1-LF1Xf9o-NtDnBrT7tN5iLUm91CXw&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",398412797699956,NA,"2019-08-01T17:59:43.000Z","","הגשת רשימת כחול לבן לכנסת ה-22

יו״ר כחול לבן בני גנץ: ״בבחירות הקודמות היינו האלטרנטיבה היחידה לשלטון, הפעם- אנחנו גם נקים את הממשלה.

הגשנו עכשיו את רשימת כחול לבן לכנסת ה-22. רשימה שתרכיב ממשלה ממלכתית ולא ממשלה קיצונית, ממשלת אחדות ולא ממשלת חסינות, ממשלה שתסיים את שלטון נתניהו. 

לא יושבים עם ראש ממשלה תחת כתבי אישום - מחליפים אותו. וכך  נעשה.״",366,"https://www.facebook.com/kachollavan19/posts/pfbid02JJkhpfZzdbAtRh2HMEczsSHHXgnnHQLgBzRzscsA27Zqhv473ti6wnyC9PdKJtz7l","Blue and White201909"
"247",247,100044118129877,"מפלגת כחול לבן","https://scontent.fhan5-10.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwFYgt3l&_nc_oc=AdlT_aHwlH72EEryrPeASVZWMKafg3iETxNeYSpp9CkhllgO03yytm-Xp-dKGp6FQNs&_nc_zt=24&_nc_ht=scontent.fhan5-10.fna&_nc_gid=ego0w2uhmkSCu_-QIhjLRA&oh=00_AfG-Nq9G2vScxVxb1-LF1Xf9o-NtDnBrT7tN5iLUm91CXw&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",398384364369466,168567,"2019-08-01T16:46:22.000Z","","ממשלת חסינות או ממשלת אחדות.

ממשלה שתדאג לנתניהו או ממשלה שתדאג לכם. 

ב-17.9 בוחרים כחול לבן.",4808,"https://www.facebook.com/kachollavan19/videos/627143241108379/","Blue and White201909"
"248",248,100044118129877,"מפלגת כחול לבן","https://scontent.fhan5-10.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwFYgt3l&_nc_oc=AdlT_aHwlH72EEryrPeASVZWMKafg3iETxNeYSpp9CkhllgO03yytm-Xp-dKGp6FQNs&_nc_zt=24&_nc_ht=scontent.fhan5-10.fna&_nc_gid=ego0w2uhmkSCu_-QIhjLRA&oh=00_AfG-Nq9G2vScxVxb1-LF1Xf9o-NtDnBrT7tN5iLUm91CXw&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",397864461088123,NA,"2019-07-31T16:45:16.000Z","","",253,"https://www.facebook.com/kachollavan19/posts/pfbid02E2r6rcKbELHgRwjueU2obZgWXFATPgBksKgN9YQfgDWiCa7YXaMVraWivRkCRAGHl","Blue and White201909"
"249",249,100044269772204,"מפלגת הליכוד","https://scontent.ford4-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwHRC7Lg&_nc_oc=AdnKPmekjezMKqKkIEida6I2-zqltMYhHLFBfjSZPX4MdCbftUenHk0cNG22tZs6f_o&_nc_zt=24&_nc_ht=scontent.ford4-1.fna&_nc_gid=e1ZYN5oHxVdKes6jxQBcAw&oh=00_AfHY7zpiZ0AEkHhGKdomSvCsTwhA8vE6PMaMQBKYB-gX6A&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2453473498042631,236243,"2019-08-18T16:41:16.000Z","","מה בוגי באמת חושב על ראש הממשלה נתניהו:",4688,"https://www.facebook.com/Likudofficial/videos/467962913751670/","The Consolidation201909"
"250",250,100044269772204,"מפלגת הליכוד","https://scontent.ford4-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwHRC7Lg&_nc_oc=AdnKPmekjezMKqKkIEida6I2-zqltMYhHLFBfjSZPX4MdCbftUenHk0cNG22tZs6f_o&_nc_zt=24&_nc_ht=scontent.ford4-1.fna&_nc_gid=e1ZYN5oHxVdKes6jxQBcAw&oh=00_AfHY7zpiZ0AEkHhGKdomSvCsTwhA8vE6PMaMQBKYB-gX6A&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2453399334716714,4748,"2019-08-18T15:51:29.000Z","","‫האולפן של השרה מירי רגב יוצא לדרך!‬",529,"https://www.facebook.com/Likudofficial/videos/2338053623073251/","The Consolidation201909"
"251",251,100044269772204,"מפלגת הליכוד","https://scontent.ford4-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwHRC7Lg&_nc_oc=AdnKPmekjezMKqKkIEida6I2-zqltMYhHLFBfjSZPX4MdCbftUenHk0cNG22tZs6f_o&_nc_zt=24&_nc_ht=scontent.ford4-1.fna&_nc_gid=e1ZYN5oHxVdKes6jxQBcAw&oh=00_AfHY7zpiZ0AEkHhGKdomSvCsTwhA8vE6PMaMQBKYB-gX6A&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",381215746133258,7267,"2019-08-18T13:40:33.000Z","","אולפן הליכוד, מירי LIVE בדרכים, יוצא לדרך בשידור חי ממרכז מורשת בגין בירושלים. מרואיין מרכזי: השר גלעד ארדן",591,"https://www.facebook.com/Likudofficial/videos/381215746133258/","The Consolidation201909"
"252",252,100044313345755,"ישראל ביתנו","https://scontent.fmex5-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwFnMl6R&_nc_oc=AdlSxp54SXyfK6ahP1NwrIOacqgN8FTlV88B5U3ACoGG24rrBgAoZmk1WHJboinpXSY&_nc_zt=24&_nc_ht=scontent.fmex5-1.fna&_nc_gid=qbbJxiVVi7WLe0oLLkkdPQ&oh=00_AfEoJoKD6k2ij2jsI-Saq6vtzyFjfWle4AR1zDP-c_CRJg&oe=68104939","https://www.facebook.com/beytenu","beytenu",2645117728854183,NA,"2019-08-28T13:13:20.000Z","https://elections.walla.co.il/item/3309519","ישראל ביתנו נלחמת נגד הפצת פייק ניוז!",625,"https://www.facebook.com/beytenu/posts/pfbid02dGAw5gr4gr4LX65DXCDm2yesQCchMaKMZM3XQif4PNuUUcnyQiA9WsStwAjKkx2Vl","Israel is Our Home201909"
"253",253,100044313345755,"ישראל ביתנו","https://scontent.fmex5-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwFnMl6R&_nc_oc=AdlSxp54SXyfK6ahP1NwrIOacqgN8FTlV88B5U3ACoGG24rrBgAoZmk1WHJboinpXSY&_nc_zt=24&_nc_ht=scontent.fmex5-1.fna&_nc_gid=qbbJxiVVi7WLe0oLLkkdPQ&oh=00_AfEoJoKD6k2ij2jsI-Saq6vtzyFjfWle4AR1zDP-c_CRJg&oe=68104939","https://www.facebook.com/beytenu","beytenu",2644705802228709,562,"2019-08-28T07:59:52.000Z","https://beytenu.org.il/campaign/israel-beitenu","על המצב הביטחוני, על המצב הפוליטי ועל הבחירות לכנסת ה-22 - יו""ר מפלגת ""ישראל ביתנו"", ח""כ אביגדור ליברמן, בראיון לגל""צ 👇",29,"https://www.facebook.com/beytenu/videos/1203586026519074/","Israel is Our Home201909"
"254",254,100044313345755,"ישראל ביתנו","https://scontent.fmex5-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwFnMl6R&_nc_oc=AdlSxp54SXyfK6ahP1NwrIOacqgN8FTlV88B5U3ACoGG24rrBgAoZmk1WHJboinpXSY&_nc_zt=24&_nc_ht=scontent.fmex5-1.fna&_nc_gid=qbbJxiVVi7WLe0oLLkkdPQ&oh=00_AfEoJoKD6k2ij2jsI-Saq6vtzyFjfWle4AR1zDP-c_CRJg&oe=68104939","https://www.facebook.com/beytenu","beytenu",2637618012937488,NA,"2019-08-27T14:37:23.000Z","https://beytenu.org.il/campaign/israel-beitenu","#הכר_את_המועמד

מי:
עו""ד אמיר שניידר - מועמד מס' 20 לכנסת מטעם ""ישראל ביתנו"".

תחום עיסוק:
עורך דין, יועץ משפטי וסמנכ""ל רגולציה בהתאחדות האכרים. פעיל ותיק במפלגה ויו""ר ״צעירי ישראל ביתנו״ לשעבר.

בזמנו החופשי:
תורם ומתנדב בפרויקט ""הגשמת חלום"" שמגשים חלומות לילדים עם צרכים מיוחדים ומחלות קשות במיוחד, ביניהן ניוון שרירים, שיתוק מוחין, חולי סרטן ועוד.

דבר המועמד:
""מפלגת ""ישראל ביתנו"" בעלת דרך, מורשת ומשנה סדורה, כשהעיקרון המנחה שלה הוא ""חיה ותן לחיות"". אני מאוד מתחבר לעולם הערכים של המפלגה ואחד הדברים שקסמו לי היא היכולת להבטיח ולקיים. אביגדור ליברמן הוא מדינאי מהזן הישן והטוב. מילה שלו היא מילה והוא לוקח על עצמו את הטיפול בבעיות הכי קשות ומורכבות, גם אם הן לא הכי פופולריות"".",420,"https://www.facebook.com/beytenu/posts/pfbid029zhagrXgy4Na2BG2Ww8crDvgb6w37ncAAJ8EXRgskz4LCu5siWi71mAeFcG6PgZjl","Israel is Our Home201909"
"255",255,100044269772204,"מפלגת הליכוד","https://scontent-cdg4-1.xx.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwEM3Jpn&_nc_oc=AdlMPcZQ2htaaA-AY1aBK1WPmVzXY2f61_azrwDiQVtr-eA6Dj9F6Cmz0XxhV29etVY&_nc_zt=24&_nc_ht=scontent-cdg4-1.xx&_nc_gid=7-Vh-s0xNppghv-g2OWo3w&oh=00_AfFA_d8QQKUZ-XZSALLyH-R-BeuhRWCB-QdVbprOid6-TA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",404322196870887,2797,"2019-08-18T13:19:47.000Z","","אולפן הליכוד, מירי LIVE בדרכים, יוצא לדרך בשידור חי ממרכז מורשת בגין בירושלים. מרואיין מרכזי: השר גלעד ארדן",278,"https://www.facebook.com/Likudofficial/videos/404322196870887/","The Consolidation201909"
"256",256,100044269772204,"מפלגת הליכוד","https://scontent-cdg4-1.xx.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwEM3Jpn&_nc_oc=AdlMPcZQ2htaaA-AY1aBK1WPmVzXY2f61_azrwDiQVtr-eA6Dj9F6Cmz0XxhV29etVY&_nc_zt=24&_nc_ht=scontent-cdg4-1.xx&_nc_gid=7-Vh-s0xNppghv-g2OWo3w&oh=00_AfFA_d8QQKUZ-XZSALLyH-R-BeuhRWCB-QdVbprOid6-TA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",387397435283021,3446,"2019-08-18T13:13:35.000Z","","אולפן הליכוד, מירי LIVE בדרכים, יוצא לדרך בשידור חי ממרכז מורשת בגין בירושלים. מרואיין מרכזי: השר גלעד ארדן",324,"https://www.facebook.com/Likudofficial/videos/387397435283021/","The Consolidation201909"
"257",257,100044269772204,"מפלגת הליכוד","https://scontent-cdg4-1.xx.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwEM3Jpn&_nc_oc=AdlMPcZQ2htaaA-AY1aBK1WPmVzXY2f61_azrwDiQVtr-eA6Dj9F6Cmz0XxhV29etVY&_nc_zt=24&_nc_ht=scontent-cdg4-1.xx&_nc_gid=7-Vh-s0xNppghv-g2OWo3w&oh=00_AfFA_d8QQKUZ-XZSALLyH-R-BeuhRWCB-QdVbprOid6-TA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",365866534313673,3222,"2019-08-18T12:59:34.000Z","","אולפן הליכוד, מירי LIVE בדרכים, יוצא לדרך בשידור חי ממרכז מורשת בגין בירושלים. מרואיין מרכזי: השר גלעד ארדן",280,"https://www.facebook.com/Likudofficial/videos/365866534313673/","The Consolidation201909"
"258",258,100044118129877,"מפלגת כחול לבן","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwGzBZnN&_nc_oc=AdkhsW1KgN3_YVIMjDC0BMrsFZa3F4S4M-1kn0P6N2uclZoklJ_BgXZFZSl01QavC-c&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=_U-4FXbhczk0lLfJMtzxtg&oh=00_AfEjuSITNVh9DiZELJP9qTQHDwyelfRuiC8_1ma7osbu4Q&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",397593397781896,60277,"2019-07-31T05:01:14.000Z","","כדי לדאוג לחסינות, נתניהו פיזר את הכנסת ובזבז 3 מיליארד ש""ח מכספי הציבור.

ב-3 מיליארד ש׳׳ח אפשר להוציא 200,000 קשישים וניצולי שואה ממעגל העוני.

#נתניהו_דואג_רק_לנתניהו",1376,"https://www.facebook.com/kachollavan19/videos/670336020098762/","Blue and White201909"
"259",259,100044118129877,"מפלגת כחול לבן","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwGzBZnN&_nc_oc=AdkhsW1KgN3_YVIMjDC0BMrsFZa3F4S4M-1kn0P6N2uclZoklJ_BgXZFZSl01QavC-c&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=_U-4FXbhczk0lLfJMtzxtg&oh=00_AfEjuSITNVh9DiZELJP9qTQHDwyelfRuiC8_1ma7osbu4Q&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",397347067806529,34840,"2019-07-30T18:00:33.000Z","","כדי לדאוג לחסינות, נתניהו פיזר את הכנסת ובזבז 3 מיליארד ש""ח מכספי הציבור.

ב-3 מיליארד ש׳׳ח אפשר לקדם חוק חינוך חינם מגיל לידה ועד גיל 3.

#נתניהו_דואג_רק_לנתניהו",771,"https://www.facebook.com/kachollavan19/videos/2679633215404890/","Blue and White201909"
"260",260,100044118129877,"מפלגת כחול לבן","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwGzBZnN&_nc_oc=AdkhsW1KgN3_YVIMjDC0BMrsFZa3F4S4M-1kn0P6N2uclZoklJ_BgXZFZSl01QavC-c&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=_U-4FXbhczk0lLfJMtzxtg&oh=00_AfEjuSITNVh9DiZELJP9qTQHDwyelfRuiC8_1ma7osbu4Q&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",397237067817529,55351,"2019-07-30T13:10:05.000Z","","כדי לדאוג לחסינות, נתניהו פיזר את הכנסת ובזבז 3 מיליארד ש""ח מכספי הציבור.

ב-3 מיליארד ש׳׳ח אפשר להגדיל את סל התרופות ב-600%.

#נתניהו_דואג_רק_לנתניהו",1875,"https://www.facebook.com/kachollavan19/videos/642429822928812/","Blue and White201909"
"261",261,100044313345755,"ישראל ביתנו","https://scontent-dus1-1.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwGhLFVH&_nc_oc=AdmEp8MucJjnyVsQV_PM_kPZ9lmVlZ-qRnvdF3tzcXnfiwRv6hfqPT3tLKf9pLg7UU4&_nc_zt=24&_nc_ht=scontent-dus1-1.xx&_nc_gid=uTuq_9V0KyLa-RjIuZc7bA&oh=00_AfG0H44gaNSE20tM9cFZh8SUN6_L0eCRR4Mr6RhEQWEDHw&oe=68104939","https://www.facebook.com/beytenu","beytenu",2643116659054290,NA,"2019-08-27T11:37:05.000Z","","#מפגש_עם_גיבור

הרבה בריאות ונחת!",61,"https://www.facebook.com/beytenu/posts/pfbid027HYiGT76t4CikUmnmdss4vxg9fVQ2jCk2AsCTVHmRSrNiLFSmCy6oJSgN4mUfbD8l","Israel is Our Home201909"
"262",262,100044313345755,"ישראל ביתנו","https://scontent-dus1-1.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwGhLFVH&_nc_oc=AdmEp8MucJjnyVsQV_PM_kPZ9lmVlZ-qRnvdF3tzcXnfiwRv6hfqPT3tLKf9pLg7UU4&_nc_zt=24&_nc_ht=scontent-dus1-1.xx&_nc_gid=uTuq_9V0KyLa-RjIuZc7bA&oh=00_AfG0H44gaNSE20tM9cFZh8SUN6_L0eCRR4Mr6RhEQWEDHw&oe=68104939","https://www.facebook.com/beytenu","beytenu",2642919699073986,NA,"2019-08-27T09:02:35.000Z","https://beytenu.org.il/campaign/israel-beitenu","את הסרט הזה ראיתם?",36,"https://www.facebook.com/beytenu/posts/pfbid02f2HRSRASYyf63cc7oMadPK3VitVaoNxonPBoPxgFCd2B3cfPt29qGbkTnbqPoWe1l","Israel is Our Home201909"
"263",263,100044313345755,"ישראל ביתנו","https://scontent-dus1-1.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwGhLFVH&_nc_oc=AdmEp8MucJjnyVsQV_PM_kPZ9lmVlZ-qRnvdF3tzcXnfiwRv6hfqPT3tLKf9pLg7UU4&_nc_zt=24&_nc_ht=scontent-dus1-1.xx&_nc_gid=uTuq_9V0KyLa-RjIuZc7bA&oh=00_AfG0H44gaNSE20tM9cFZh8SUN6_L0eCRR4Mr6RhEQWEDHw&oe=68104939","https://www.facebook.com/beytenu","beytenu",2640899349276021,NA,"2019-08-26T07:08:58.000Z","","",24,"https://www.facebook.com/beytenu/posts/pfbid0RiH7ryqmLi3Xy5ivHKqfvE8umXw2kFryS7tsCAyK27aVxvgXiHx6ZCWKc9PzfUEol","Israel is Our Home201909"
"264",264,100044269772204,"מפלגת הליכוד","https://scontent.fmad21-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwH_5UCP&_nc_oc=Adntqn_sMDRQnwoA04pX--ce8oX5NfRSxngUksG4txYaAp7iH2DjcckL6v2Fjx5WI4Q&_nc_zt=24&_nc_ht=scontent.fmad21-1.fna&_nc_gid=BGi6NkwGx6OqNVM3Uc3gLQ&oh=00_AfFMAqbBehdW-3yvW7lrjLjNSImOZL2Nm0BpJcrQYEKKbg&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2449270865129561,NA,"2019-08-16T07:54:16.000Z","","",165,"https://www.facebook.com/Likudofficial/posts/pfbid0LYiRPpxryuZs6aRJXNaFp6pqXG8RRHWkLSfPDsWNw7W3D5XSk1vW3dmVXRvBN4okl","The Consolidation201909"
"265",265,100044269772204,"מפלגת הליכוד","https://scontent.fmad21-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwH_5UCP&_nc_oc=Adntqn_sMDRQnwoA04pX--ce8oX5NfRSxngUksG4txYaAp7iH2DjcckL6v2Fjx5WI4Q&_nc_zt=24&_nc_ht=scontent.fmad21-1.fna&_nc_gid=BGi6NkwGx6OqNVM3Uc3gLQ&oh=00_AfFMAqbBehdW-3yvW7lrjLjNSImOZL2Nm0BpJcrQYEKKbg&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2449268135129834,NA,"2019-08-16T07:51:42.000Z","","",309,"https://www.facebook.com/Likudofficial/posts/pfbid025McAtiW7JeuyQYLTqJ2sZ7Az6GUy3beK58Q9KYdNvWnUgeYSLihHzDMRsQahpVEFl","The Consolidation201909"
"266",266,100044269772204,"מפלגת הליכוד","https://scontent.fmad21-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwH_5UCP&_nc_oc=Adntqn_sMDRQnwoA04pX--ce8oX5NfRSxngUksG4txYaAp7iH2DjcckL6v2Fjx5WI4Q&_nc_zt=24&_nc_ht=scontent.fmad21-1.fna&_nc_gid=BGi6NkwGx6OqNVM3Uc3gLQ&oh=00_AfFMAqbBehdW-3yvW7lrjLjNSImOZL2Nm0BpJcrQYEKKbg&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2448434761879838,NA,"2019-08-15T18:35:15.000Z","","‫יאיר לפיד, המועמד לראשות ממשלה ברוטציה המגוחכת עם גנץ, מעז לבקר את ראש הממשלה נתניהו על שמנע משתי חברות קונגרס שונאות ישראל מלהיכנס לארץ. איזו צביעות. הרי חברי מפלגתו של לפיד חתמו על עצומה למנוע מהמועמד לנשיאות דונלד טראמפ מלהיכנס לישראל. למה לפיד לא צייץ אז?‬

מצורף המכתב שביקש להחרים את טראמפ עליו חתמו חברי מפלגתו של לפיד:",972,"https://www.facebook.com/Likudofficial/posts/pfbid0ybkYDvdySTptWjHr6Wzp5BWDk3A5WdZ9imxL6pA5XffV7k93zo4xG6n6mpnwDPUKl","The Consolidation201909"
"267",267,100044118129877,"מפלגת כחול לבן","https://scontent.ftow5-1.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwEYj7ub&_nc_oc=AdnXPGeGQ120pK3GnWX0MI8ig56i5vSX34qsoTq_-ym35L32mFN_bTF44RhJ5OEH9GQ&_nc_zt=24&_nc_ht=scontent.ftow5-1.fna&_nc_gid=snX6fNTobLOexpL87QoFKg&oh=00_AfF31Gxh1VUvS-earylk1u-6DAuV-ATw9MtZ7Oh8RvNqrQ&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",397191911155378,28837,"2019-07-30T11:32:39.000Z","","כדי לדאוג לחסינות, נתניהו פיזר את הכנסת ובזבז 3 מיליארד ש""ח מכספי הציבור.
 ב-3 מיליארד ש׳׳ח אפשר לבנות 3 בתי חולים.  

#נתניהו_דואג_רק_לנתניהו",581,"https://www.facebook.com/kachollavan19/videos/630055587493133/","Blue and White201909"
"268",268,100044118129877,"מפלגת כחול לבן","https://scontent.ftow5-1.fna.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwEYj7ub&_nc_oc=AdnXPGeGQ120pK3GnWX0MI8ig56i5vSX34qsoTq_-ym35L32mFN_bTF44RhJ5OEH9GQ&_nc_zt=24&_nc_ht=scontent.ftow5-1.fna&_nc_gid=snX6fNTobLOexpL87QoFKg&oh=00_AfF31Gxh1VUvS-earylk1u-6DAuV-ATw9MtZ7Oh8RvNqrQ&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",396812551193314,67804,"2019-07-29T17:21:24.000Z","","הימין המאוחד סביב חסינות לנתניהו.",1255,"https://www.facebook.com/kachollavan19/videos/885435251850007/","Blue and White201909"
